,date,country,area,price(eur/mwh)
3784,02.12.2022,Serbia,BZN RS,467.17
3785,02.12.2022,Serbia,BZN RS,485.83
3786,02.12.2022,Serbia,BZN RS,472.75
3787,02.12.2022,Serbia,BZN RS,445.04
3788,02.12.2022,Serbia,BZN RS,415.06
3789,02.12.2022,Serbia,BZN RS,357.2
3790,02.12.2022,Serbia,BZN RS,335.07
3791,02.12.2022,Serbia,BZN RS,310.02
3792,02.12.2022,Slovakia,BZN SK,308.65
3793,02.12.2022,Slovakia,BZN SK,296.66
3794,02.12.2022,Slovakia,BZN SK,304.96
3795,02.12.2022,Slovakia,BZN SK,303.9
3796,02.12.2022,Slovakia,BZN SK,300.72
3797,02.12.2022,Slovakia,BZN SK,315.83
3798,02.12.2022,Slovakia,BZN SK,366.04
3799,02.12.2022,Slovakia,BZN SK,425.31
3800,02.12.2022,Slovakia,BZN SK,443.83
3801,02.12.2022,Slovakia,BZN SK,437.48
3802,02.12.2022,Slovakia,BZN SK,428.92
3803,02.12.2022,Slovakia,BZN SK,424.3
3804,02.12.2022,Slovakia,BZN SK,417.47
3805,02.12.2022,Slovakia,BZN SK,415.59
3806,02.12.2022,Slovakia,BZN SK,413.36
3807,02.12.2022,Slovakia,BZN SK,483.14
3808,02.12.2022,Slovakia,BZN SK,549.66
3809,02.12.2022,Slovakia,BZN SK,505.28
3810,02.12.2022,Slovakia,BZN SK,423.36
3811,02.12.2022,Slovakia,BZN SK,417.26
3812,02.12.2022,Slovakia,BZN SK,416.48
3813,02.12.2022,Slovakia,BZN SK,352.54
3814,02.12.2022,Slovakia,BZN SK,333.8
3815,02.12.2022,Slovakia,BZN SK,263.82
3816,02.12.2022,Slovakia,BZN CZ-DE-SK,
3817,02.12.2022,Slovakia,BZN CZ-DE-SK,
3818,02.12.2022,Slovakia,BZN CZ-DE-SK,
3819,02.12.2022,Slovakia,BZN CZ-DE-SK,
3820,02.12.2022,Slovakia,BZN CZ-DE-SK,
3821,02.12.2022,Slovakia,BZN CZ-DE-SK,
3822,02.12.2022,Slovakia,BZN CZ-DE-SK,
3823,02.12.2022,Slovakia,BZN CZ-DE-SK,
3824,02.12.2022,Slovakia,BZN CZ-DE-SK,
3825,02.12.2022,Slovakia,BZN CZ-DE-SK,
3826,02.12.2022,Slovakia,BZN CZ-DE-SK,
3827,02.12.2022,Slovakia,BZN CZ-DE-SK,
3828,02.12.2022,Slovakia,BZN CZ-DE-SK,
3829,02.12.2022,Slovakia,BZN CZ-DE-SK,
3830,02.12.2022,Slovakia,BZN CZ-DE-SK,
3831,02.12.2022,Slovakia,BZN CZ-DE-SK,
3832,02.12.2022,Slovakia,BZN CZ-DE-SK,
3833,02.12.2022,Slovakia,BZN CZ-DE-SK,
3834,02.12.2022,Slovakia,BZN CZ-DE-SK,
3835,02.12.2022,Slovakia,BZN CZ-DE-SK,
3836,02.12.2022,Slovakia,BZN CZ-DE-SK,
3837,02.12.2022,Slovakia,BZN CZ-DE-SK,
3838,02.12.2022,Slovakia,BZN CZ-DE-SK,
3839,02.12.2022,Slovakia,BZN CZ-DE-SK,
3840,02.12.2022,Slovenia,BZN SI,311.63
3841,02.12.2022,Slovenia,BZN SI,299.87
3842,02.12.2022,Slovenia,BZN SI,293.58
3843,02.12.2022,Slovenia,BZN SI,291.22
3844,02.12.2022,Slovenia,BZN SI,300.72
3845,02.12.2022,Slovenia,BZN SI,319.16
3846,02.12.2022,Slovenia,BZN SI,366.01
3847,02.12.2022,Slovenia,BZN SI,427.99
3848,02.12.2022,Slovenia,BZN SI,444.48
3849,02.12.2022,Slovenia,BZN SI,439.88
3850,02.12.2022,Slovenia,BZN SI,429.79
3851,02.12.2022,Slovenia,BZN SI,427.48
3852,02.12.2022,Slovenia,BZN SI,420.14
3853,02.12.2022,Slovenia,BZN SI,406.06
3854,02.12.2022,Slovenia,BZN SI,436.59
3855,02.12.2022,Slovenia,BZN SI,440.67
3856,02.12.2022,Slovenia,BZN SI,506.23
3857,02.12.2022,Slovenia,BZN SI,406.23
3858,02.12.2022,Slovenia,BZN SI,424.2
3859,02.12.2022,Slovenia,BZN SI,409.0
3860,02.12.2022,Slovenia,BZN SI,420.12
3861,02.12.2022,Slovenia,BZN SI,352.68
3862,02.12.2022,Slovenia,BZN SI,326.95
3863,02.12.2022,Slovenia,BZN SI,272.77
3864,02.12.2022,Spain,BZN ES,120.0
3865,02.12.2022,Spain,BZN ES,115.2
3866,02.12.2022,Spain,BZN ES,110.23
3867,02.12.2022,Spain,BZN ES,110.0
3868,02.12.2022,Spain,BZN ES,110.23
3869,02.12.2022,Spain,BZN ES,115.98
3870,02.12.2022,Spain,BZN ES,124.98
3871,02.12.2022,Spain,BZN ES,139.51
3872,02.12.2022,Spain,BZN ES,139.71
3873,02.12.2022,Spain,BZN ES,121.0
3874,02.12.2022,Spain,BZN ES,99.36
3875,02.12.2022,Spain,BZN ES,91.79
3876,02.12.2022,Spain,BZN ES,95.0
3877,02.12.2022,Spain,BZN ES,115.98
3878,02.12.2022,Spain,BZN ES,110.23
3879,02.12.2022,Spain,BZN ES,99.6
3880,02.12.2022,Spain,BZN ES,124.98
3881,02.12.2022,Spain,BZN ES,153.38
3882,02.12.2022,Spain,BZN ES,170.57
3883,02.12.2022,Spain,BZN ES,170.57
3884,02.12.2022,Spain,BZN ES,171.95
3885,02.12.2022,Spain,BZN ES,161.71
3886,02.12.2022,Spain,BZN ES,150.82
3887,02.12.2022,Spain,BZN ES,140.11
3888,02.12.2022,Sweden,BZN SE1,306.33
3889,02.12.2022,Sweden,BZN SE1,294.19
3890,02.12.2022,Sweden,BZN SE1,291.92
3891,02.12.2022,Sweden,BZN SE1,291.8
3892,02.12.2022,Sweden,BZN SE1,293.5
3893,02.12.2022,Sweden,BZN SE1,306.28
3894,02.12.2022,Sweden,BZN SE1,352.87
3895,02.12.2022,Sweden,BZN SE1,413.6
3896,02.12.2022,Sweden,BZN SE1,442.66
3897,02.12.2022,Sweden,BZN SE1,433.19
3898,02.12.2022,Sweden,BZN SE1,427.34
3899,02.12.2022,Sweden,BZN SE1,409.66
3900,02.12.2022,Sweden,BZN SE1,403.96
3901,02.12.2022,Sweden,BZN SE1,384.3
3902,02.12.2022,Sweden,BZN SE1,307.58
3903,02.12.2022,Sweden,BZN SE1,288.0
3904,02.12.2022,Sweden,BZN SE1,281.82
3905,02.12.2022,Sweden,BZN SE1,370.04
3906,02.12.2022,Sweden,BZN SE1,326.0
3907,02.12.2022,Sweden,BZN SE1,304.68
3908,02.12.2022,Sweden,BZN SE1,252.46
3909,02.12.2022,Sweden,BZN SE1,277.83
3910,02.12.2022,Sweden,BZN SE1,269.98
3911,02.12.2022,Sweden,BZN SE1,248.3
3912,02.12.2022,Sweden,BZN SE2,306.33
3913,02.12.2022,Sweden,BZN SE2,294.19
3914,02.12.2022,Sweden,BZN SE2,291.92
3915,02.12.2022,Sweden,BZN SE2,291.8
3916,02.12.2022,Sweden,BZN SE2,293.5
3917,02.12.2022,Sweden,BZN SE2,306.28
3918,02.12.2022,Sweden,BZN SE2,352.87
3919,02.12.2022,Sweden,BZN SE2,413.6
3920,02.12.2022,Sweden,BZN SE2,442.66
3921,02.12.2022,Sweden,BZN SE2,433.19
3922,02.12.2022,Sweden,BZN SE2,427.34
3923,02.12.2022,Sweden,BZN SE2,409.66
3924,02.12.2022,Sweden,BZN SE2,403.96
3925,02.12.2022,Sweden,BZN SE2,384.3
3926,02.12.2022,Sweden,BZN SE2,307.58
3927,02.12.2022,Sweden,BZN SE2,288.0
3928,02.12.2022,Sweden,BZN SE2,281.82
3929,02.12.2022,Sweden,BZN SE2,370.04
3930,02.12.2022,Sweden,BZN SE2,326.0
3931,02.12.2022,Sweden,BZN SE2,304.68
3932,02.12.2022,Sweden,BZN SE2,252.46
3933,02.12.2022,Sweden,BZN SE2,277.83
3934,02.12.2022,Sweden,BZN SE2,269.98
3935,02.12.2022,Sweden,BZN SE2,248.3
3936,02.12.2022,Sweden,BZN SE3,306.33
3937,02.12.2022,Sweden,BZN SE3,294.19
3938,02.12.2022,Sweden,BZN SE3,291.92
3939,02.12.2022,Sweden,BZN SE3,291.8
3940,02.12.2022,Sweden,BZN SE3,293.5
3941,02.12.2022,Sweden,BZN SE3,306.28
3942,02.12.2022,Sweden,BZN SE3,352.87
3943,02.12.2022,Sweden,BZN SE3,413.6
3944,02.12.2022,Sweden,BZN SE3,442.66
3945,02.12.2022,Sweden,BZN SE3,433.19
3946,02.12.2022,Sweden,BZN SE3,427.34
3947,02.12.2022,Sweden,BZN SE3,409.66
3948,02.12.2022,Sweden,BZN SE3,403.96
3949,02.12.2022,Sweden,BZN SE3,384.3
3950,02.12.2022,Sweden,BZN SE3,307.58
3951,02.12.2022,Sweden,BZN SE3,288.0
3952,02.12.2022,Sweden,BZN SE3,281.82
3953,02.12.2022,Sweden,BZN SE3,370.04
3954,02.12.2022,Sweden,BZN SE3,326.0
3955,02.12.2022,Sweden,BZN SE3,304.68
3956,02.12.2022,Sweden,BZN SE3,252.46
3957,02.12.2022,Sweden,BZN SE3,277.83
3958,02.12.2022,Sweden,BZN SE3,269.98
3959,02.12.2022,Sweden,BZN SE3,248.3
3960,02.12.2022,Sweden,BZN SE4,306.33
3961,02.12.2022,Sweden,BZN SE4,294.19
3962,02.12.2022,Sweden,BZN SE4,291.92
3963,02.12.2022,Sweden,BZN SE4,291.8
3964,02.12.2022,Sweden,BZN SE4,293.5
3965,02.12.2022,Sweden,BZN SE4,306.28
3966,02.12.2022,Sweden,BZN SE4,352.87
3967,02.12.2022,Sweden,BZN SE4,413.6
3968,02.12.2022,Sweden,BZN SE4,442.66
3969,02.12.2022,Sweden,BZN SE4,433.19
3970,02.12.2022,Sweden,BZN SE4,427.34
3971,02.12.2022,Sweden,BZN SE4,409.66
3972,02.12.2022,Sweden,BZN SE4,403.96
3973,02.12.2022,Sweden,BZN SE4,384.3
3974,02.12.2022,Sweden,BZN SE4,307.58
3975,02.12.2022,Sweden,BZN SE4,288.0
3976,02.12.2022,Sweden,BZN SE4,281.82
3977,02.12.2022,Sweden,BZN SE4,370.04
3978,02.12.2022,Sweden,BZN SE4,326.0
3979,02.12.2022,Sweden,BZN SE4,304.68
3980,02.12.2022,Sweden,BZN SE4,252.46
3981,02.12.2022,Sweden,BZN SE4,277.83
3982,02.12.2022,Sweden,BZN SE4,269.98
3983,02.12.2022,Sweden,BZN SE4,248.3
3984,02.12.2022,Switzerland,BZN CH,324.67
3985,02.12.2022,Switzerland,BZN CH,322.29
3986,02.12.2022,Switzerland,BZN CH,314.64
3987,02.12.2022,Switzerland,BZN CH,303.15
3988,02.12.2022,Switzerland,BZN CH,303.92
3989,02.12.2022,Switzerland,BZN CH,322.42
3990,02.12.2022,Switzerland,BZN CH,363.93
3991,02.12.2022,Switzerland,BZN CH,454.51
3992,02.12.2022,Switzerland,BZN CH,472.25
3993,02.12.2022,Switzerland,BZN CH,467.63
3994,02.12.2022,Switzerland,BZN CH,460.99
3995,02.12.2022,Switzerland,BZN CH,449.8
3996,02.12.2022,Switzerland,BZN CH,439.09
3997,02.12.2022,Switzerland,BZN CH,439.78
3998,02.12.2022,Switzerland,BZN CH,440.95
3999,02.12.2022,Switzerland,BZN CH,433.06
4000,02.12.2022,Switzerland,BZN CH,434.97
4001,02.12.2022,Switzerland,BZN CH,449.87
4002,02.12.2022,Switzerland,BZN CH,440.87
4003,02.12.2022,Switzerland,BZN CH,431.96
4004,02.12.2022,Switzerland,BZN CH,405.93
4005,02.12.2022,Switzerland,BZN CH,346.97
4006,02.12.2022,Switzerland,BZN CH,339.3
4007,02.12.2022,Switzerland,BZN CH,325.03
4008,02.12.2022,Turkey,BZN TR,
4009,02.12.2022,Turkey,BZN TR,
4010,02.12.2022,Turkey,BZN TR,
4011,02.12.2022,Turkey,BZN TR,
4012,02.12.2022,Turkey,BZN TR,
4013,02.12.2022,Turkey,BZN TR,
4014,02.12.2022,Turkey,BZN TR,
4015,02.12.2022,Turkey,BZN TR,
4016,02.12.2022,Turkey,BZN TR,
4017,02.12.2022,Turkey,BZN TR,
4018,02.12.2022,Turkey,BZN TR,
4019,02.12.2022,Turkey,BZN TR,
4020,02.12.2022,Turkey,BZN TR,
4021,02.12.2022,Turkey,BZN TR,
4022,02.12.2022,Turkey,BZN TR,
4023,02.12.2022,Turkey,BZN TR,
4024,02.12.2022,Turkey,BZN TR,
4025,02.12.2022,Turkey,BZN TR,
4026,02.12.2022,Turkey,BZN TR,
4027,02.12.2022,Turkey,BZN TR,
4028,02.12.2022,Turkey,BZN TR,
4029,02.12.2022,Turkey,BZN TR,
4030,02.12.2022,Turkey,BZN TR,
4031,02.12.2022,Turkey,BZN TR,
4032,02.12.2022,Ukraine,BZN UA-BEI,
4033,02.12.2022,Ukraine,BZN UA-BEI,
4034,02.12.2022,Ukraine,BZN UA-BEI,
4035,02.12.2022,Ukraine,BZN UA-BEI,
4036,02.12.2022,Ukraine,BZN UA-BEI,
4037,02.12.2022,Ukraine,BZN UA-BEI,
4038,02.12.2022,Ukraine,BZN UA-BEI,
4039,02.12.2022,Ukraine,BZN UA-BEI,
4040,02.12.2022,Ukraine,BZN UA-BEI,
4041,02.12.2022,Ukraine,BZN UA-BEI,
4042,02.12.2022,Ukraine,BZN UA-BEI,
4043,02.12.2022,Ukraine,BZN UA-BEI,
4044,02.12.2022,Ukraine,BZN UA-BEI,
4045,02.12.2022,Ukraine,BZN UA-BEI,
4046,02.12.2022,Ukraine,BZN UA-BEI,
4047,02.12.2022,Ukraine,BZN UA-BEI,
4048,02.12.2022,Ukraine,BZN UA-BEI,
4049,02.12.2022,Ukraine,BZN UA-BEI,
4050,02.12.2022,Ukraine,BZN UA-BEI,
4051,02.12.2022,Ukraine,BZN UA-BEI,
4052,02.12.2022,Ukraine,BZN UA-BEI,
4053,02.12.2022,Ukraine,BZN UA-BEI,
4054,02.12.2022,Ukraine,BZN UA-BEI,
4055,02.12.2022,Ukraine,BZN UA-BEI,
4056,02.12.2022,Ukraine,BZN UA-IPS,
4057,02.12.2022,Ukraine,BZN UA-IPS,
4058,02.12.2022,Ukraine,BZN UA-IPS,
4059,02.12.2022,Ukraine,BZN UA-IPS,
4060,02.12.2022,Ukraine,BZN UA-IPS,
4061,02.12.2022,Ukraine,BZN UA-IPS,
4062,02.12.2022,Ukraine,BZN UA-IPS,
4063,02.12.2022,Ukraine,BZN UA-IPS,
4064,02.12.2022,Ukraine,BZN UA-IPS,
4065,02.12.2022,Ukraine,BZN UA-IPS,
4066,02.12.2022,Ukraine,BZN UA-IPS,
4067,02.12.2022,Ukraine,BZN UA-IPS,
4068,02.12.2022,Ukraine,BZN UA-IPS,
4069,02.12.2022,Ukraine,BZN UA-IPS,
4070,02.12.2022,Ukraine,BZN UA-IPS,
4071,02.12.2022,Ukraine,BZN UA-IPS,
4072,02.12.2022,Ukraine,BZN UA-IPS,
4073,02.12.2022,Ukraine,BZN UA-IPS,
4074,02.12.2022,Ukraine,BZN UA-IPS,
4075,02.12.2022,Ukraine,BZN UA-IPS,
4076,02.12.2022,Ukraine,BZN UA-IPS,
4077,02.12.2022,Ukraine,BZN UA-IPS,
4078,02.12.2022,Ukraine,BZN UA-IPS,
4079,02.12.2022,Ukraine,BZN UA-IPS,
4080,02.12.2022,Ukraine,BZN UA,
4081,02.12.2022,Ukraine,BZN UA,
4082,02.12.2022,Ukraine,BZN UA,
4083,02.12.2022,Ukraine,BZN UA,
4084,02.12.2022,Ukraine,BZN UA,
4085,02.12.2022,Ukraine,BZN UA,
4086,02.12.2022,Ukraine,BZN UA,
4087,02.12.2022,Ukraine,BZN UA,
4088,02.12.2022,Ukraine,BZN UA,
4089,02.12.2022,Ukraine,BZN UA,
4090,02.12.2022,Ukraine,BZN UA,
4091,02.12.2022,Ukraine,BZN UA,
4092,02.12.2022,Ukraine,BZN UA,
4093,02.12.2022,Ukraine,BZN UA,
4094,02.12.2022,Ukraine,BZN UA,
4095,02.12.2022,Ukraine,BZN UA,
4096,02.12.2022,Ukraine,BZN UA,
4097,02.12.2022,Ukraine,BZN UA,
4098,02.12.2022,Ukraine,BZN UA,
4099,02.12.2022,Ukraine,BZN UA,
4100,02.12.2022,Ukraine,BZN UA,
4101,02.12.2022,Ukraine,BZN UA,
4102,02.12.2022,Ukraine,BZN UA,
4103,02.12.2022,Ukraine,BZN UA,
4104,02.12.2022,Ukraine,BZN UA-DobTPP,
4105,02.12.2022,Ukraine,BZN UA-DobTPP,
4106,02.12.2022,Ukraine,BZN UA-DobTPP,
4107,02.12.2022,Ukraine,BZN UA-DobTPP,
4108,02.12.2022,Ukraine,BZN UA-DobTPP,
4109,02.12.2022,Ukraine,BZN UA-DobTPP,
4110,02.12.2022,Ukraine,BZN UA-DobTPP,
4111,02.12.2022,Ukraine,BZN UA-DobTPP,
4112,02.12.2022,Ukraine,BZN UA-DobTPP,
4113,02.12.2022,Ukraine,BZN UA-DobTPP,
4114,02.12.2022,Ukraine,BZN UA-DobTPP,
4115,02.12.2022,Ukraine,BZN UA-DobTPP,
4116,02.12.2022,Ukraine,BZN UA-DobTPP,
4117,02.12.2022,Ukraine,BZN UA-DobTPP,
4118,02.12.2022,Ukraine,BZN UA-DobTPP,
4119,02.12.2022,Ukraine,BZN UA-DobTPP,
4120,02.12.2022,Ukraine,BZN UA-DobTPP,
4121,02.12.2022,Ukraine,BZN UA-DobTPP,
4122,02.12.2022,Ukraine,BZN UA-DobTPP,
4123,02.12.2022,Ukraine,BZN UA-DobTPP,
4124,02.12.2022,Ukraine,BZN UA-DobTPP,
4125,02.12.2022,Ukraine,BZN UA-DobTPP,
4126,02.12.2022,Ukraine,BZN UA-DobTPP,
4127,02.12.2022,Ukraine,BZN UA-DobTPP,
4128,02.12.2022,United Kingdom,BZN GB,
4129,02.12.2022,United Kingdom,BZN GB,
4130,02.12.2022,United Kingdom,BZN GB,
4131,02.12.2022,United Kingdom,BZN GB,
4132,02.12.2022,United Kingdom,BZN GB,
4133,02.12.2022,United Kingdom,BZN GB,
4134,02.12.2022,United Kingdom,BZN GB,
4135,02.12.2022,United Kingdom,BZN GB,
4136,02.12.2022,United Kingdom,BZN GB,
4137,02.12.2022,United Kingdom,BZN GB,
4138,02.12.2022,United Kingdom,BZN GB,
4139,02.12.2022,United Kingdom,BZN GB,
4140,02.12.2022,United Kingdom,BZN GB,
4141,02.12.2022,United Kingdom,BZN GB,
4142,02.12.2022,United Kingdom,BZN GB,
4143,02.12.2022,United Kingdom,BZN GB,
4144,02.12.2022,United Kingdom,BZN GB,
4145,02.12.2022,United Kingdom,BZN GB,
4146,02.12.2022,United Kingdom,BZN GB,
4147,02.12.2022,United Kingdom,BZN GB,
4148,02.12.2022,United Kingdom,BZN GB,
4149,02.12.2022,United Kingdom,BZN GB,
4150,02.12.2022,United Kingdom,BZN GB,
4151,02.12.2022,United Kingdom,BZN GB,
4152,02.12.2022,United Kingdom,BZN GB(ElecLink),
4153,02.12.2022,United Kingdom,BZN GB(ElecLink),
4154,02.12.2022,United Kingdom,BZN GB(ElecLink),
4155,02.12.2022,United Kingdom,BZN GB(ElecLink),
4156,02.12.2022,United Kingdom,BZN GB(ElecLink),
4157,02.12.2022,United Kingdom,BZN GB(ElecLink),
4158,02.12.2022,United Kingdom,BZN GB(ElecLink),
4159,02.12.2022,United Kingdom,BZN GB(ElecLink),
4160,02.12.2022,United Kingdom,BZN GB(ElecLink),
4161,02.12.2022,United Kingdom,BZN GB(ElecLink),
4162,02.12.2022,United Kingdom,BZN GB(ElecLink),
4163,02.12.2022,United Kingdom,BZN GB(ElecLink),
4164,02.12.2022,United Kingdom,BZN GB(ElecLink),
4165,02.12.2022,United Kingdom,BZN GB(ElecLink),
4166,02.12.2022,United Kingdom,BZN GB(ElecLink),
4167,02.12.2022,United Kingdom,BZN GB(ElecLink),
4168,02.12.2022,United Kingdom,BZN GB(ElecLink),
4169,02.12.2022,United Kingdom,BZN GB(ElecLink),
4170,02.12.2022,United Kingdom,BZN GB(ElecLink),
4171,02.12.2022,United Kingdom,BZN GB(ElecLink),
4172,02.12.2022,United Kingdom,BZN GB(ElecLink),
4173,02.12.2022,United Kingdom,BZN GB(ElecLink),
4174,02.12.2022,United Kingdom,BZN GB(ElecLink),
4175,02.12.2022,United Kingdom,BZN GB(ElecLink),
4176,02.12.2022,United Kingdom,BZN GB(IFA),
4177,02.12.2022,United Kingdom,BZN GB(IFA),
4178,02.12.2022,United Kingdom,BZN GB(IFA),
4179,02.12.2022,United Kingdom,BZN GB(IFA),
4180,02.12.2022,United Kingdom,BZN GB(IFA),
4181,02.12.2022,United Kingdom,BZN GB(IFA),
4182,02.12.2022,United Kingdom,BZN GB(IFA),
4183,02.12.2022,United Kingdom,BZN GB(IFA),
4184,02.12.2022,United Kingdom,BZN GB(IFA),
4185,02.12.2022,United Kingdom,BZN GB(IFA),
4186,02.12.2022,United Kingdom,BZN GB(IFA),
4187,02.12.2022,United Kingdom,BZN GB(IFA),
4188,02.12.2022,United Kingdom,BZN GB(IFA),
4189,02.12.2022,United Kingdom,BZN GB(IFA),
4190,02.12.2022,United Kingdom,BZN GB(IFA),
4191,02.12.2022,United Kingdom,BZN GB(IFA),
4192,02.12.2022,United Kingdom,BZN GB(IFA),
4193,02.12.2022,United Kingdom,BZN GB(IFA),
4194,02.12.2022,United Kingdom,BZN GB(IFA),
4195,02.12.2022,United Kingdom,BZN GB(IFA),
4196,02.12.2022,United Kingdom,BZN GB(IFA),
4197,02.12.2022,United Kingdom,BZN GB(IFA),
4198,02.12.2022,United Kingdom,BZN GB(IFA),
4199,02.12.2022,United Kingdom,BZN GB(IFA),
4200,02.12.2022,United Kingdom,BZN GB(IFA2),
4201,02.12.2022,United Kingdom,BZN GB(IFA2),
4202,02.12.2022,United Kingdom,BZN GB(IFA2),
4203,02.12.2022,United Kingdom,BZN GB(IFA2),
4204,02.12.2022,United Kingdom,BZN GB(IFA2),
4205,02.12.2022,United Kingdom,BZN GB(IFA2),
4206,02.12.2022,United Kingdom,BZN GB(IFA2),
4207,02.12.2022,United Kingdom,BZN GB(IFA2),
4208,02.12.2022,United Kingdom,BZN GB(IFA2),
4209,02.12.2022,United Kingdom,BZN GB(IFA2),
4210,02.12.2022,United Kingdom,BZN GB(IFA2),
4211,02.12.2022,United Kingdom,BZN GB(IFA2),
4212,02.12.2022,United Kingdom,BZN GB(IFA2),
4213,02.12.2022,United Kingdom,BZN GB(IFA2),
4214,02.12.2022,United Kingdom,BZN GB(IFA2),
4215,02.12.2022,United Kingdom,BZN GB(IFA2),
4216,02.12.2022,United Kingdom,BZN GB(IFA2),
4217,02.12.2022,United Kingdom,BZN GB(IFA2),
4218,02.12.2022,United Kingdom,BZN GB(IFA2),
4219,02.12.2022,United Kingdom,BZN GB(IFA2),
4220,02.12.2022,United Kingdom,BZN GB(IFA2),
4221,02.12.2022,United Kingdom,BZN GB(IFA2),
4222,02.12.2022,United Kingdom,BZN GB(IFA2),
4223,02.12.2022,United Kingdom,BZN GB(IFA2),
