date,country,area,time,price(eur/mwh)
01/05/2023,Spain,BZN ES,19:00 - 20:00,177.98
01/05/2023,Spain,BZN ES,20:00 - 21:00,163.99
01/05/2023,Spain,BZN ES,21:00 - 22:00,152.0
01/05/2023,Spain,BZN ES,22:00 - 23:00,135.0
01/05/2023,Spain,BZN ES,23:00 - 00:00,118.9
01/05/2023,Sweden,BZN SE1,00:00 - 01:00,30.03
01/05/2023,Sweden,BZN SE1,01:00 - 02:00,28.15
01/05/2023,Sweden,BZN SE1,02:00 - 03:00,27.68
01/05/2023,Sweden,BZN SE1,03:00 - 04:00,27.76
01/05/2023,Sweden,BZN SE1,04:00 - 05:00,28.63
01/05/2023,Sweden,BZN SE1,05:00 - 06:00,39.8
01/05/2023,Sweden,BZN SE1,06:00 - 07:00,62.7
01/05/2023,Sweden,BZN SE1,07:00 - 08:00,85.53
01/05/2023,Sweden,BZN SE1,08:00 - 09:00,93.54
01/05/2023,Sweden,BZN SE1,09:00 - 10:00,99.78
01/05/2023,Sweden,BZN SE1,10:00 - 11:00,105.18
01/05/2023,Sweden,BZN SE1,11:00 - 12:00,107.71
01/05/2023,Sweden,BZN SE1,12:00 - 13:00,119.96
01/05/2023,Sweden,BZN SE1,13:00 - 14:00,141.76
01/05/2023,Sweden,BZN SE1,14:00 - 15:00,136.53
01/05/2023,Sweden,BZN SE1,15:00 - 16:00,155.2
01/05/2023,Sweden,BZN SE1,16:00 - 17:00,168.59
01/05/2023,Sweden,BZN SE1,17:00 - 18:00,190.03
01/05/2023,Sweden,BZN SE1,18:00 - 19:00,190.0
01/05/2023,Sweden,BZN SE1,19:00 - 20:00,173.71
01/05/2023,Sweden,BZN SE1,20:00 - 21:00,160.05
01/05/2023,Sweden,BZN SE1,21:00 - 22:00,148.62
01/05/2023,Sweden,BZN SE1,22:00 - 23:00,141.17
01/05/2023,Sweden,BZN SE1,23:00 - 00:00,127.0
01/05/2023,Sweden,BZN SE2,00:00 - 01:00,30.03
01/05/2023,Sweden,BZN SE2,01:00 - 02:00,28.15
01/05/2023,Sweden,BZN SE2,02:00 - 03:00,27.68
01/05/2023,Sweden,BZN SE2,03:00 - 04:00,27.76
01/05/2023,Sweden,BZN SE2,04:00 - 05:00,28.63
01/05/2023,Sweden,BZN SE2,05:00 - 06:00,39.8
01/05/2023,Sweden,BZN SE2,06:00 - 07:00,62.7
01/05/2023,Sweden,BZN SE2,07:00 - 08:00,85.53
01/05/2023,Sweden,BZN SE2,08:00 - 09:00,93.54
01/05/2023,Sweden,BZN SE2,09:00 - 10:00,99.78
01/05/2023,Sweden,BZN SE2,10:00 - 11:00,105.18
01/05/2023,Sweden,BZN SE2,11:00 - 12:00,107.71
01/05/2023,Sweden,BZN SE2,12:00 - 13:00,119.96
01/05/2023,Sweden,BZN SE2,13:00 - 14:00,141.76
01/05/2023,Sweden,BZN SE2,14:00 - 15:00,136.53
01/05/2023,Sweden,BZN SE2,15:00 - 16:00,155.2
01/05/2023,Sweden,BZN SE2,16:00 - 17:00,168.59
01/05/2023,Sweden,BZN SE2,17:00 - 18:00,190.03
01/05/2023,Sweden,BZN SE2,18:00 - 19:00,190.0
01/05/2023,Sweden,BZN SE2,19:00 - 20:00,173.71
01/05/2023,Sweden,BZN SE2,20:00 - 21:00,160.05
01/05/2023,Sweden,BZN SE2,21:00 - 22:00,148.62
01/05/2023,Sweden,BZN SE2,22:00 - 23:00,141.17
01/05/2023,Sweden,BZN SE2,23:00 - 00:00,127.0
01/05/2023,Sweden,BZN SE3,00:00 - 01:00,30.03
01/05/2023,Sweden,BZN SE3,01:00 - 02:00,28.15
01/05/2023,Sweden,BZN SE3,02:00 - 03:00,27.68
01/05/2023,Sweden,BZN SE3,03:00 - 04:00,27.76
01/05/2023,Sweden,BZN SE3,04:00 - 05:00,28.63
01/05/2023,Sweden,BZN SE3,05:00 - 06:00,39.8
01/05/2023,Sweden,BZN SE3,06:00 - 07:00,62.7
01/05/2023,Sweden,BZN SE3,07:00 - 08:00,85.53
01/05/2023,Sweden,BZN SE3,08:00 - 09:00,93.54
01/05/2023,Sweden,BZN SE3,09:00 - 10:00,107.92
01/05/2023,Sweden,BZN SE3,10:00 - 11:00,128.75
01/05/2023,Sweden,BZN SE3,11:00 - 12:00,139.64
01/05/2023,Sweden,BZN SE3,12:00 - 13:00,139.99
01/05/2023,Sweden,BZN SE3,13:00 - 14:00,142.58
01/05/2023,Sweden,BZN SE3,14:00 - 15:00,149.4
01/05/2023,Sweden,BZN SE3,15:00 - 16:00,155.2
01/05/2023,Sweden,BZN SE3,16:00 - 17:00,168.59
01/05/2023,Sweden,BZN SE3,17:00 - 18:00,190.03
01/05/2023,Sweden,BZN SE3,18:00 - 19:00,190.0
01/05/2023,Sweden,BZN SE3,19:00 - 20:00,173.71
01/05/2023,Sweden,BZN SE3,20:00 - 21:00,160.05
01/05/2023,Sweden,BZN SE3,21:00 - 22:00,148.62
01/05/2023,Sweden,BZN SE3,22:00 - 23:00,141.17
01/05/2023,Sweden,BZN SE3,23:00 - 00:00,127.0
01/05/2023,Sweden,BZN SE4,00:00 - 01:00,30.03
01/05/2023,Sweden,BZN SE4,01:00 - 02:00,28.15
01/05/2023,Sweden,BZN SE4,02:00 - 03:00,27.68
01/05/2023,Sweden,BZN SE4,03:00 - 04:00,27.76
01/05/2023,Sweden,BZN SE4,04:00 - 05:00,28.63
01/05/2023,Sweden,BZN SE4,05:00 - 06:00,39.8
01/05/2023,Sweden,BZN SE4,06:00 - 07:00,62.7
01/05/2023,Sweden,BZN SE4,07:00 - 08:00,85.53
01/05/2023,Sweden,BZN SE4,08:00 - 09:00,93.54
01/05/2023,Sweden,BZN SE4,09:00 - 10:00,107.92
01/05/2023,Sweden,BZN SE4,10:00 - 11:00,128.75
01/05/2023,Sweden,BZN SE4,11:00 - 12:00,139.64
01/05/2023,Sweden,BZN SE4,12:00 - 13:00,139.99
01/05/2023,Sweden,BZN SE4,13:00 - 14:00,142.58
01/05/2023,Sweden,BZN SE4,14:00 - 15:00,149.4
01/05/2023,Sweden,BZN SE4,15:00 - 16:00,155.2
01/05/2023,Sweden,BZN SE4,16:00 - 17:00,168.59
01/05/2023,Sweden,BZN SE4,17:00 - 18:00,190.03
01/05/2023,Sweden,BZN SE4,18:00 - 19:00,190.0
01/05/2023,Sweden,BZN SE4,19:00 - 20:00,173.71
01/05/2023,Sweden,BZN SE4,20:00 - 21:00,160.05
01/05/2023,Sweden,BZN SE4,21:00 - 22:00,148.62
01/05/2023,Sweden,BZN SE4,22:00 - 23:00,141.17
01/05/2023,Sweden,BZN SE4,23:00 - 00:00,127.0
01/05/2023,Switzerland,BZN CH,00:00 - 01:00,110.55
01/05/2023,Switzerland,BZN CH,01:00 - 02:00,111.24
01/05/2023,Switzerland,BZN CH,02:00 - 03:00,110.04
01/05/2023,Switzerland,BZN CH,03:00 - 04:00,109.41
01/05/2023,Switzerland,BZN CH,04:00 - 05:00,108.78
01/05/2023,Switzerland,BZN CH,05:00 - 06:00,112.11
01/05/2023,Switzerland,BZN CH,06:00 - 07:00,121.98
01/05/2023,Switzerland,BZN CH,07:00 - 08:00,129.95
01/05/2023,Switzerland,BZN CH,08:00 - 09:00,142.56
01/05/2023,Switzerland,BZN CH,09:00 - 10:00,146.72
01/05/2023,Switzerland,BZN CH,10:00 - 11:00,143.07
01/05/2023,Switzerland,BZN CH,11:00 - 12:00,145.88
01/05/2023,Switzerland,BZN CH,12:00 - 13:00,146.54
01/05/2023,Switzerland,BZN CH,13:00 - 14:00,146.57
01/05/2023,Switzerland,BZN CH,14:00 - 15:00,154.18
01/05/2023,Switzerland,BZN CH,15:00 - 16:00,156.39
01/05/2023,Switzerland,BZN CH,16:00 - 17:00,159.96
01/05/2023,Switzerland,BZN CH,17:00 - 18:00,177.53
01/05/2023,Switzerland,BZN CH,18:00 - 19:00,180.1
01/05/2023,Switzerland,BZN CH,19:00 - 20:00,174.24
01/05/2023,Switzerland,BZN CH,20:00 - 21:00,166.48
01/05/2023,Switzerland,BZN CH,21:00 - 22:00,153.62
01/05/2023,Switzerland,BZN CH,22:00 - 23:00,143.3
01/05/2023,Switzerland,BZN CH,23:00 - 00:00,125.23
01/05/2023,Slovenia,BZN SI,00:00 - 01:00,13.31
01/05/2023,Slovenia,BZN SI,01:00 - 02:00,-0.07
01/05/2023,Slovenia,BZN SI,02:00 - 03:00,-0.47
01/05/2023,Slovenia,BZN SI,03:00 - 04:00,-1.56
01/05/2023,Slovenia,BZN SI,04:00 - 05:00,-1.94
01/05/2023,Slovenia,BZN SI,05:00 - 06:00,-1.42
01/05/2023,Slovenia,BZN SI,06:00 - 07:00,-2.97
01/05/2023,Slovenia,BZN SI,07:00 - 08:00,-0.12
01/05/2023,Slovenia,BZN SI,08:00 - 09:00,-0.06
01/05/2023,Slovenia,BZN SI,09:00 - 10:00,0.47
01/05/2023,Slovenia,BZN SI,10:00 - 11:00,0.94
01/05/2023,Slovenia,BZN SI,11:00 - 12:00,1.41
01/05/2023,Slovenia,BZN SI,12:00 - 13:00,1.59
01/05/2023,Slovenia,BZN SI,13:00 - 14:00,1.78
01/05/2023,Slovenia,BZN SI,14:00 - 15:00,6.41
01/05/2023,Slovenia,BZN SI,15:00 - 16:00,23.76
01/05/2023,Slovenia,BZN SI,16:00 - 17:00,36.54
01/05/2023,Slovenia,BZN SI,17:00 - 18:00,46.03
01/05/2023,Slovenia,BZN SI,18:00 - 19:00,52.31
01/05/2023,Slovenia,BZN SI,19:00 - 20:00,54.95
01/05/2023,Slovenia,BZN SI,20:00 - 21:00,48.96
01/05/2023,Slovenia,BZN SI,21:00 - 22:00,43.94
01/05/2023,Slovenia,BZN SI,22:00 - 23:00,45.96
01/05/2023,Slovenia,BZN SI,23:00 - 00:00,35.0
01/05/2023,Spain,BZN ES,00:00 - 01:00,0.0
01/05/2023,Spain,BZN ES,01:00 - 02:00,0.0
01/05/2023,Spain,BZN ES,02:00 - 03:00,0.0
01/05/2023,Spain,BZN ES,03:00 - 04:00,0.0
01/05/2023,Spain,BZN ES,04:00 - 05:00,0.0
01/05/2023,Spain,BZN ES,05:00 - 06:00,0.0
01/05/2023,Spain,BZN ES,06:00 - 07:00,0.0
01/05/2023,Spain,BZN ES,07:00 - 08:00,0.0
01/05/2023,Spain,BZN ES,08:00 - 09:00,0.0
01/05/2023,Spain,BZN ES,09:00 - 10:00,0.0
01/05/2023,Spain,BZN ES,10:00 - 11:00,0.0
01/05/2023,Spain,BZN ES,11:00 - 12:00,0.0
01/05/2023,Spain,BZN ES,12:00 - 13:00,0.0
01/05/2023,Spain,BZN ES,13:00 - 14:00,0.1
01/05/2023,Spain,BZN ES,14:00 - 15:00,0.1
01/05/2023,Spain,BZN ES,15:00 - 16:00,0.01
01/05/2023,Spain,BZN ES,16:00 - 17:00,1.0
01/05/2023,Spain,BZN ES,17:00 - 18:00,4.16
01/05/2023,Spain,BZN ES,18:00 - 19:00,15.1
01/05/2023,Spain,BZN ES,19:00 - 20:00,19.51
01/05/2023,Spain,BZN ES,20:00 - 21:00,24.61
01/05/2023,Spain,BZN ES,21:00 - 22:00,40.07
01/05/2023,Spain,BZN ES,22:00 - 23:00,40.07
01/05/2023,Spain,BZN ES,23:00 - 00:00,16.0
01/05/2023,Sweden,BZN SE1,00:00 - 01:00,2.01
01/05/2023,Sweden,BZN SE1,01:00 - 02:00,1.38
01/05/2023,Sweden,BZN SE1,02:00 - 03:00,0.09
01/05/2023,Sweden,BZN SE1,03:00 - 04:00,0.08
01/05/2023,Sweden,BZN SE1,04:00 - 05:00,0.05
01/05/2023,Sweden,BZN SE1,05:00 - 06:00,0.08
01/05/2023,Sweden,BZN SE1,06:00 - 07:00,0.09
01/05/2023,Sweden,BZN SE1,07:00 - 08:00,0.53
01/05/2023,Sweden,BZN SE1,08:00 - 09:00,2.03
01/05/2023,Sweden,BZN SE1,09:00 - 10:00,3.1
01/05/2023,Sweden,BZN SE1,10:00 - 11:00,4.43
01/05/2023,Sweden,BZN SE1,11:00 - 12:00,6.06
01/05/2023,Sweden,BZN SE1,12:00 - 13:00,6.06
01/05/2023,Sweden,BZN SE1,13:00 - 14:00,5.68
01/05/2023,Sweden,BZN SE1,14:00 - 15:00,17.71
01/05/2023,Sweden,BZN SE1,15:00 - 16:00,24.11
01/05/2023,Sweden,BZN SE1,16:00 - 17:00,36.54
01/05/2023,Sweden,BZN SE1,17:00 - 18:00,46.03
01/05/2023,Sweden,BZN SE1,18:00 - 19:00,54.23
01/05/2023,Sweden,BZN SE1,19:00 - 20:00,53.63
01/05/2023,Sweden,BZN SE1,20:00 - 21:00,48.05
01/05/2023,Sweden,BZN SE1,21:00 - 22:00,44.68
01/05/2023,Sweden,BZN SE1,22:00 - 23:00,45.96
01/05/2023,Sweden,BZN SE1,23:00 - 00:00,35.0
01/05/2023,Sweden,BZN SE2,00:00 - 01:00,2.01
01/05/2023,Sweden,BZN SE2,01:00 - 02:00,1.38
01/05/2023,Sweden,BZN SE2,02:00 - 03:00,0.09
01/05/2023,Sweden,BZN SE2,03:00 - 04:00,0.08
01/05/2023,Sweden,BZN SE2,04:00 - 05:00,0.05
01/05/2023,Sweden,BZN SE2,05:00 - 06:00,0.08
01/05/2023,Sweden,BZN SE2,06:00 - 07:00,0.09
01/05/2023,Sweden,BZN SE2,07:00 - 08:00,0.53
01/05/2023,Sweden,BZN SE2,08:00 - 09:00,2.03
01/05/2023,Sweden,BZN SE2,09:00 - 10:00,3.1
01/05/2023,Sweden,BZN SE2,10:00 - 11:00,4.43
01/05/2023,Sweden,BZN SE2,11:00 - 12:00,6.06
01/05/2023,Sweden,BZN SE2,12:00 - 13:00,6.06
01/05/2023,Sweden,BZN SE2,13:00 - 14:00,5.68
01/05/2023,Sweden,BZN SE2,14:00 - 15:00,17.71
01/05/2023,Sweden,BZN SE2,15:00 - 16:00,24.11
01/05/2023,Sweden,BZN SE2,16:00 - 17:00,36.54
01/05/2023,Sweden,BZN SE2,17:00 - 18:00,46.03
01/05/2023,Sweden,BZN SE2,18:00 - 19:00,54.23
01/05/2023,Sweden,BZN SE2,19:00 - 20:00,53.63
01/05/2023,Sweden,BZN SE2,20:00 - 21:00,48.05
01/05/2023,Sweden,BZN SE2,21:00 - 22:00,44.68
01/05/2023,Sweden,BZN SE2,22:00 - 23:00,45.96
01/05/2023,Sweden,BZN SE2,23:00 - 00:00,35.0
01/05/2023,Sweden,BZN SE3,00:00 - 01:00,2.01
01/05/2023,Sweden,BZN SE3,01:00 - 02:00,1.38
01/05/2023,Sweden,BZN SE3,02:00 - 03:00,0.09
01/05/2023,Sweden,BZN SE3,03:00 - 04:00,0.08
01/05/2023,Sweden,BZN SE3,04:00 - 05:00,0.05
01/05/2023,Sweden,BZN SE3,05:00 - 06:00,0.08
01/05/2023,Sweden,BZN SE3,06:00 - 07:00,0.09
01/05/2023,Sweden,BZN SE3,07:00 - 08:00,0.53
01/05/2023,Sweden,BZN SE3,08:00 - 09:00,2.03
01/05/2023,Sweden,BZN SE3,09:00 - 10:00,3.1
01/05/2023,Sweden,BZN SE3,10:00 - 11:00,4.43
01/05/2023,Sweden,BZN SE3,11:00 - 12:00,6.06
01/05/2023,Sweden,BZN SE3,12:00 - 13:00,6.06
01/05/2023,Sweden,BZN SE3,13:00 - 14:00,5.68
01/05/2023,Sweden,BZN SE3,14:00 - 15:00,17.71
01/05/2023,Sweden,BZN SE3,15:00 - 16:00,24.11
01/05/2023,Sweden,BZN SE3,16:00 - 17:00,36.54
01/05/2023,Sweden,BZN SE3,17:00 - 18:00,46.03
01/05/2023,Sweden,BZN SE3,18:00 - 19:00,54.23
01/05/2023,Sweden,BZN SE3,19:00 - 20:00,53.63
01/05/2023,Sweden,BZN SE3,20:00 - 21:00,48.05
01/05/2023,Sweden,BZN SE3,21:00 - 22:00,44.68
01/05/2023,Sweden,BZN SE3,22:00 - 23:00,45.96
01/05/2023,Sweden,BZN SE3,23:00 - 00:00,35.0
01/05/2023,Sweden,BZN SE4,00:00 - 01:00,2.01
01/05/2023,Sweden,BZN SE4,01:00 - 02:00,1.38
01/05/2023,Sweden,BZN SE4,02:00 - 03:00,0.09
01/05/2023,Sweden,BZN SE4,03:00 - 04:00,0.08
01/05/2023,Sweden,BZN SE4,04:00 - 05:00,0.05
01/05/2023,Sweden,BZN SE4,05:00 - 06:00,0.08
01/05/2023,Sweden,BZN SE4,06:00 - 07:00,0.09
01/05/2023,Sweden,BZN SE4,07:00 - 08:00,0.53
01/05/2023,Sweden,BZN SE4,08:00 - 09:00,2.03
01/05/2023,Sweden,BZN SE4,09:00 - 10:00,3.1
01/05/2023,Sweden,BZN SE4,10:00 - 11:00,4.43
01/05/2023,Sweden,BZN SE4,11:00 - 12:00,6.06
01/05/2023,Sweden,BZN SE4,12:00 - 13:00,6.06
01/05/2023,Sweden,BZN SE4,13:00 - 14:00,5.68
01/05/2023,Sweden,BZN SE4,14:00 - 15:00,17.71
01/05/2023,Sweden,BZN SE4,15:00 - 16:00,24.11
01/05/2023,Sweden,BZN SE4,16:00 - 17:00,36.54
01/05/2023,Sweden,BZN SE4,17:00 - 18:00,46.03
01/05/2023,Sweden,BZN SE4,18:00 - 19:00,54.23
01/05/2023,Sweden,BZN SE4,19:00 - 20:00,53.63
01/05/2023,Sweden,BZN SE4,20:00 - 21:00,48.05
01/05/2023,Sweden,BZN SE4,21:00 - 22:00,44.68
01/05/2023,Sweden,BZN SE4,22:00 - 23:00,45.96
01/05/2023,Sweden,BZN SE4,23:00 - 00:00,35.0
01/05/2023,Switzerland,BZN CH,00:00 - 01:00,0.03
01/05/2023,Switzerland,BZN CH,01:00 - 02:00,-7.25
01/05/2023,Switzerland,BZN CH,02:00 - 03:00,-3.99
01/05/2023,Switzerland,BZN CH,03:00 - 04:00,-7.71
01/05/2023,Switzerland,BZN CH,04:00 - 05:00,-9.71
01/05/2023,Switzerland,BZN CH,05:00 - 06:00,-15.15
01/05/2023,Switzerland,BZN CH,06:00 - 07:00,-14.33
01/05/2023,Switzerland,BZN CH,07:00 - 08:00,-0.66
01/05/2023,Switzerland,BZN CH,08:00 - 09:00,0.02
01/05/2023,Switzerland,BZN CH,09:00 - 10:00,-1.23
01/05/2023,Switzerland,BZN CH,10:00 - 11:00,-6.11
01/05/2023,Switzerland,BZN CH,11:00 - 12:00,0.28
01/05/2023,Switzerland,BZN CH,12:00 - 13:00,2.96
01/05/2023,Switzerland,BZN CH,13:00 - 14:00,-0.79
01/05/2023,Switzerland,BZN CH,14:00 - 15:00,3.06
01/05/2023,Switzerland,BZN CH,15:00 - 16:00,9.53
01/05/2023,Switzerland,BZN CH,16:00 - 17:00,19.95
01/05/2023,Switzerland,BZN CH,17:00 - 18:00,30.46
01/05/2023,Switzerland,BZN CH,18:00 - 19:00,34.39
01/05/2023,Switzerland,BZN CH,19:00 - 20:00,35.15
01/05/2023,Switzerland,BZN CH,20:00 - 21:00,29.57
01/05/2023,Switzerland,BZN CH,21:00 - 22:00,24.92
01/05/2023,Switzerland,BZN CH,22:00 - 23:00,20.72
01/05/2023,Switzerland,BZN CH,23:00 - 00:00,13.46
01/06/2023,Austria,BZN AT,00:00 - 01:00,107.21
01/06/2023,Austria,BZN AT,01:00 - 02:00,101.1
01/06/2023,Austria,BZN AT,02:00 - 03:00,96.73
01/06/2023,Austria,BZN AT,03:00 - 04:00,86.76
01/06/2023,Austria,BZN AT,04:00 - 05:00,99.09
01/06/2023,Austria,BZN AT,05:00 - 06:00,99.97
01/06/2023,Austria,BZN AT,06:00 - 07:00,105.04
01/06/2023,Austria,BZN AT,07:00 - 08:00,142.03
01/06/2023,Austria,BZN AT,08:00 - 09:00,144.13
01/06/2023,Austria,BZN AT,09:00 - 10:00,141.9
01/06/2023,Austria,BZN AT,10:00 - 11:00,138.94
01/06/2023,Austria,BZN AT,11:00 - 12:00,123.44
01/06/2023,Austria,BZN AT,12:00 - 13:00,122.22
01/06/2023,Austria,BZN AT,13:00 - 14:00,116.09
01/06/2023,Austria,BZN AT,14:00 - 15:00,139.42
01/06/2023,Austria,BZN AT,15:00 - 16:00,155.91
01/06/2023,Austria,BZN AT,16:00 - 17:00,163.91
01/06/2023,Austria,BZN AT,17:00 - 18:00,155.93
01/06/2023,Austria,BZN AT,18:00 - 19:00,163.5
01/06/2023,Austria,BZN AT,19:00 - 20:00,146.74
01/06/2023,Austria,BZN AT,20:00 - 21:00,139.39
01/06/2023,Austria,BZN AT,21:00 - 22:00,131.9
01/06/2023,Austria,BZN AT,22:00 - 23:00,129.94
01/06/2023,Austria,BZN AT,23:00 - 00:00,121.51
01/06/2023,Belgium,BZN BE,00:00 - 01:00,107.21
01/06/2023,Belgium,BZN BE,01:00 - 02:00,101.1
01/06/2023,Belgium,BZN BE,02:00 - 03:00,96.73
01/06/2023,Belgium,BZN BE,03:00 - 04:00,81.37
01/06/2023,Belgium,BZN BE,04:00 - 05:00,75.64
01/06/2023,Belgium,BZN BE,05:00 - 06:00,80.06
01/06/2023,Belgium,BZN BE,06:00 - 07:00,97.25
01/06/2023,Belgium,BZN BE,07:00 - 08:00,107.11
01/06/2023,Belgium,BZN BE,08:00 - 09:00,122.94
01/06/2023,Belgium,BZN BE,09:00 - 10:00,152.77
01/06/2023,Belgium,BZN BE,10:00 - 11:00,158.39
01/06/2023,Belgium,BZN BE,11:00 - 12:00,144.18
01/06/2023,Belgium,BZN BE,12:00 - 13:00,126.89
01/06/2023,Belgium,BZN BE,13:00 - 14:00,120.05
01/06/2023,Belgium,BZN BE,14:00 - 15:00,134.84
01/06/2023,Belgium,BZN BE,15:00 - 16:00,144.04
01/06/2023,Belgium,BZN BE,16:00 - 17:00,140.12
01/06/2023,Belgium,BZN BE,17:00 - 18:00,155.93
01/06/2023,Belgium,BZN BE,18:00 - 19:00,163.5
01/06/2023,Belgium,BZN BE,19:00 - 20:00,146.74
01/06/2023,Belgium,BZN BE,20:00 - 21:00,139.39
01/06/2023,Belgium,BZN BE,21:00 - 22:00,131.89
01/06/2023,Belgium,BZN BE,22:00 - 23:00,129.94
01/06/2023,Belgium,BZN BE,23:00 - 00:00,121.34
01/06/2023,Bulgaria,BZN BG,00:00 - 01:00,107.21
01/06/2023,Bulgaria,BZN BG,01:00 - 02:00,101.1
01/06/2023,Bulgaria,BZN BG,02:00 - 03:00,96.73
01/06/2023,Bulgaria,BZN BG,03:00 - 04:00,71.08
01/06/2023,Bulgaria,BZN BG,04:00 - 05:00,60.81
01/06/2023,Bulgaria,BZN BG,05:00 - 06:00,94.82
01/06/2023,Bulgaria,BZN BG,06:00 - 07:00,103.06
01/06/2023,Bulgaria,BZN BG,07:00 - 08:00,135.24
01/06/2023,Bulgaria,BZN BG,08:00 - 09:00,163.45
01/06/2023,Bulgaria,BZN BG,09:00 - 10:00,135.24
01/06/2023,Bulgaria,BZN BG,10:00 - 11:00,132.11
01/06/2023,Bulgaria,BZN BG,11:00 - 12:00,122.23
01/06/2023,Bulgaria,BZN BG,12:00 - 13:00,122.22
01/06/2023,Bulgaria,BZN BG,13:00 - 14:00,115.92
01/06/2023,Bulgaria,BZN BG,14:00 - 15:00,140.46
01/06/2023,Bulgaria,BZN BG,15:00 - 16:00,154.3
01/06/2023,Bulgaria,BZN BG,16:00 - 17:00,190.06
01/06/2023,Bulgaria,BZN BG,17:00 - 18:00,155.93
01/06/2023,Bulgaria,BZN BG,18:00 - 19:00,163.5
01/06/2023,Bulgaria,BZN BG,19:00 - 20:00,146.74
01/06/2023,Bulgaria,BZN BG,20:00 - 21:00,140.18
01/06/2023,Bulgaria,BZN BG,21:00 - 22:00,144.37
01/06/2023,Bulgaria,BZN BG,22:00 - 23:00,129.94
01/06/2023,Bulgaria,BZN BG,23:00 - 00:00,128.85
01/06/2023,Croatia,BZN HR,00:00 - 01:00,107.21
01/06/2023,Croatia,BZN HR,01:00 - 02:00,101.1
01/06/2023,Croatia,BZN HR,02:00 - 03:00,96.73
01/06/2023,Croatia,BZN HR,03:00 - 04:00,83.93
01/06/2023,Croatia,BZN HR,04:00 - 05:00,91.36
01/06/2023,Croatia,BZN HR,05:00 - 06:00,94.46
01/06/2023,Croatia,BZN HR,06:00 - 07:00,102.97
01/06/2023,Croatia,BZN HR,07:00 - 08:00,135.7
01/06/2023,Croatia,BZN HR,08:00 - 09:00,149.68
01/06/2023,Croatia,BZN HR,09:00 - 10:00,136.18
01/06/2023,Croatia,BZN HR,10:00 - 11:00,133.36
01/06/2023,Croatia,BZN HR,11:00 - 12:00,122.66
01/06/2023,Croatia,BZN HR,12:00 - 13:00,122.17
01/06/2023,Croatia,BZN HR,13:00 - 14:00,116.05
01/06/2023,Croatia,BZN HR,14:00 - 15:00,139.51
01/06/2023,Croatia,BZN HR,15:00 - 16:00,151.01
01/06/2023,Croatia,BZN HR,16:00 - 17:00,172.3
01/06/2023,Croatia,BZN HR,17:00 - 18:00,155.93
01/06/2023,Croatia,BZN HR,18:00 - 19:00,163.5
01/06/2023,Croatia,BZN HR,19:00 - 20:00,146.74
01/06/2023,Croatia,BZN HR,20:00 - 21:00,139.73
01/06/2023,Croatia,BZN HR,21:00 - 22:00,137.34
01/06/2023,Croatia,BZN HR,22:00 - 23:00,129.94
01/06/2023,Croatia,BZN HR,23:00 - 00:00,122.78
01/06/2023,Czech Republic,BZN CZ,00:00 - 01:00,107.21
01/06/2023,Czech Republic,BZN CZ,01:00 - 02:00,101.1
01/06/2023,Czech Republic,BZN CZ,02:00 - 03:00,96.73
01/06/2023,Czech Republic,BZN CZ,03:00 - 04:00,82.72
01/06/2023,Czech Republic,BZN CZ,04:00 - 05:00,84.99
01/06/2023,Czech Republic,BZN CZ,05:00 - 06:00,90.26
01/06/2023,Czech Republic,BZN CZ,06:00 - 07:00,100.76
01/06/2023,Czech Republic,BZN CZ,07:00 - 08:00,123.33
01/06/2023,Czech Republic,BZN CZ,08:00 - 09:00,127.38
01/06/2023,Czech Republic,BZN CZ,09:00 - 10:00,128.27
01/06/2023,Czech Republic,BZN CZ,10:00 - 11:00,124.89
01/06/2023,Czech Republic,BZN CZ,11:00 - 12:00,117.69
01/06/2023,Czech Republic,BZN CZ,12:00 - 13:00,117.77
01/06/2023,Czech Republic,BZN CZ,13:00 - 14:00,113.38
01/06/2023,Czech Republic,BZN CZ,14:00 - 15:00,127.84
01/06/2023,Czech Republic,BZN CZ,15:00 - 16:00,138.09
01/06/2023,Czech Republic,BZN CZ,16:00 - 17:00,145.28
01/06/2023,Czech Republic,BZN CZ,17:00 - 18:00,155.93
01/06/2023,Czech Republic,BZN CZ,18:00 - 19:00,163.5
01/06/2023,Czech Republic,BZN CZ,19:00 - 20:00,146.74
01/06/2023,Czech Republic,BZN CZ,20:00 - 21:00,139.27
01/06/2023,Czech Republic,BZN CZ,21:00 - 22:00,129.99
01/06/2023,Czech Republic,BZN CZ,22:00 - 23:00,129.94
01/06/2023,Czech Republic,BZN CZ,23:00 - 00:00,121.21
01/06/2023,Denmark,BZN DK1,00:00 - 01:00,107.21
01/06/2023,Denmark,BZN DK1,01:00 - 02:00,101.1
01/06/2023,Denmark,BZN DK1,02:00 - 03:00,96.73
01/06/2023,Denmark,BZN DK1,03:00 - 04:00,82.34
01/06/2023,Denmark,BZN DK1,04:00 - 05:00,81.93
01/06/2023,Denmark,BZN DK1,05:00 - 06:00,84.03
01/06/2023,Denmark,BZN DK1,06:00 - 07:00,97.25
01/06/2023,Denmark,BZN DK1,07:00 - 08:00,106.51
01/06/2023,Denmark,BZN DK1,08:00 - 09:00,120.7
01/06/2023,Denmark,BZN DK1,09:00 - 10:00,116.86
01/06/2023,Denmark,BZN DK1,10:00 - 11:00,112.85
01/06/2023,Denmark,BZN DK1,11:00 - 12:00,113.37
